Acceleration,Position,Velocity
1,-0.465191765,-0.001335872
1,-0.466963452,-0.001771687
1,-0.469157863,-0.002194411
1,-0.470758768,-0.001600905
1,-0.471754315,-0.000995547
1,-0.47213713,-0.000382815
0,-0.471904376,0.000232754
0,-0.471057778,0.000846598
0,-0.469603608,0.00145417
0,-0.467552632,0.002050975
0,-0.464920025,0.002632607
0,-0.462725239,0.002194786
0,-0.460984471,0.001740768
0,-0.459710554,0.001273917
0,-0.45891287,0.000797684
0,-0.458597291,0.000315579
-1,-0.458766139,-0.000168848
-1,-0.459418172,-0.000652033
1,-0.460548591,-0.001130419
1,-0.462149072,-0.001600481
1,-0.464207819,-0.002058747
1,-0.467709646,-0.003501827
1,-0.47262868,-0.004919034
1,-0.476928501,-0.004299822
1,-0.480577208,-0.003648706
1,-0.483547681,-0.002970473
1,-0.485817814,-0.002270134
1,-0.487370699,-0.001552885
1,-0.48819476,-0.000824061
1,-0.488283852,-8.90919E-05
0,-0.48763731,0.000646541
0,-0.486259957,0.001377353
0,-0.48416206,0.002097897
0,-0.481359248,0.002802812
0,-0.477872386,0.003486862
0,-0.474727397,0.003144989
0,-0.471947632,0.002779765
0,-0.469553702,0.00239393
0,-0.467563336,0.001990366
0,-0.465991259,0.001572076
0,-0.464849092,0.001142168
0,-0.464145269,0.000703823
0,-0.463884987,0.000260282
1,-0.464070167,-0.00018518
1,-0.464699442,-0.000629275
1,-0.465768167,-0.001068725
1,-0.46726845,-0.001500282
1,-0.469189201,-0.001920752
1,-0.470516215,-0.001327014
1,-0.471239667,-0.000723452
1,-0.4713542,-0.000114533
0,-0.470858965,0.000495235
0,-0.46975763,0.001101335
0,-0.46805835,0.00169928
0,-0.465773698,0.002284651
0,-0.462920563,0.002853135
0,-0.460520005,0.002400558
0,-0.458589719,0.001930286
0,-0.457143917,0.001445803
0,-0.45619323,0.000950686
0,-0.455744647,0.000448583
-1,-0.455801463,-5.68155E-05
-1,-0.456363259,-0.000561797
-1,-0.45742591,-0.001062651
-1,-0.458981604,-0.001555694
1,-0.461018897,-0.002037293
1,-0.464522787,-0.00350389
1,-0.46946743,-0.004944644
1,-0.475816277,-0.006348847
1,-0.483522267,-0.00770599
1,-0.490528107,-0.00700584
1,-0.49678157,-0.006253463
1,-0.502235945,-0.005454375
1,-0.506850432,-0.004614487
1,-0.510590479,-0.003740047
1,-0.513428063,-0.002837584
1,-0.515341915,-0.001913853
1,-0.516317688,-0.000975773
1,-0.516348064,-3.03765E-05
0,-0.515432817,0.000915247
0,-0.513578808,0.001854009
0,-0.510799937,0.00277887
0,-0.507117035,0.003682903
0,-0.502557695,0.00455934
0,-0.498156058,0.004401637
0,-0.493945056,0.004211002
0,-0.489956164,0.003988892
0,-0.486219164,0.003737001
0,-0.482761923,0.003457241
0,-0.479610193,0.00315173
0,-0.476787421,0.002822772
0,-0.474314581,0.00247284
0,-0.472210028,0.002104554
0,-0.470489365,0.001720663
0,-0.469165339,0.001324025
0,-0.468247753,0.000917587
0,-0.467743393,0.000504359
0,-0.467655992,8.74015E-05
1,-0.467986194,-0.000330202
1,-0.468731559,-0.000745365
1,-0.469886572,-0.001155013
1,-0.471442685,-0.001556114
1,-0.473388375,-0.00194569
1,-0.474709221,-0.001320846
1,-0.475395425,-0.000686204
1,-0.475441895,-4.64704E-05
0,-0.474848287,0.000593608
0,-0.473619006,0.001229281
0,-0.47176317,0.001855836
0,-0.469294536,0.002468634
0,-0.466231384,0.003063151
0,-0.463596367,0.002635017
0,-0.461408942,0.002187425
0,-0.459685239,0.001723703
0,-0.458437957,0.001247283
0,-0.457676273,0.000761683
0,-0.457405792,0.000270481
-1,-0.457628502,-0.00022271
-1,-0.458342765,-0.000714263
-1,-0.459543328,-0.001200563
1,-0.461221356,-0.001678028
1,-0.463364489,-0.002143133
1,-0.466956924,-0.003592435
1,-0.471972131,-0.005015208
1,-0.478372993,-0.006400861
1,-0.484112008,-0.005739015
1,-0.489146481,-0.005034474
1,-0.493438887,-0.004292406
1,-0.496957184,-0.003518297
1,-0.49967508,-0.002717896
1,-0.501572249,-0.00189717
1,-0.502634498,-0.001062248
1,-0.502853875,-0.000219377
0,-0.502228738,0.000625137
0,-0.500763767,0.001464971
0,-0.498469924,0.002293843
0,-0.495364369,0.003105555
0,-0.491470319,0.00389405
0,-0.48781686,0.003653459
0,-0.48443125,0.00338561
0,-0.481338721,0.003092529
0,-0.478562294,0.002776427
0,-0.476122614,0.00243968
0,-0.474037802,0.002084812
0,-0.47232333,0.001714472
0,-0.470991908,0.001331421
0,-0.470053403,0.000938506
0,-0.469514762,0.00053864
0,-0.469379975,0.000134788
1,-0.469650037,-0.000270063
1,-0.470322952,-0.000672914
1,-0.471393735,-0.001070784
1,-0.472854458,-0.001460723
1,-0.474694296,-0.001839837
1,-0.475899602,-0.001205306
1,-0.476461432,-0.00056183
0,-0.476375616,8.58166E-05
0,-0.475642789,0.000732826
0,-0.474268393,0.001374396
0,-0.472262626,0.002005767
0,-0.46964036,0.002622266
0,-0.467421016,0.002219343
0,-0.465621015,0.001800002
0,-0.464253657,0.001367358
0,-0.46332904,0.000924617
0,-0.462853987,0.000475053
0,-0.462832003,2.19843E-05
1,-0.463263249,-0.000431246
1,-0.464144545,-0.000881296
1,-0.465469387,-0.001324842
1,-0.467227993,-0.001758606
1,-0.469407368,-0.002179375
1,-0.47099139,-0.001584022
1,-0.471968332,-0.000976942
1,-0.472330955,-0.000362624
0,-0.472076573,0.000254382
0,-0.471207071,0.000869502
0,-0.469728891,0.00147818
0,-0.467652978,0.002075913
0,-0.464994692,0.002658286
0,-0.462773675,0.002221016
0,-0.461006319,0.001767356
0,-0.459705653,0.001300666
0,-0.458881257,0.000824397
0,-0.458539197,0.000342059
-1,-0.458681993,-0.000142796
-1,-0.459308593,-0.0006266
1,-0.460414385,-0.001105792
1,-0.461991227,-0.001576842
1,-0.4640275,-0.002036273
1,-0.467508183,-0.003480683
1,-0.472407563,-0.00489938
1,-0.47668937,-0.004281807
1,-0.480321837,-0.003632467
1,-0.48327797,-0.002956133
1,-0.485535772,-0.002257802
1,-0.487078427,-0.001542655
1,-0.487894437,-0.00081601
1,-0.487977717,-8.32805E-05
0,-0.487327647,0.00065007
0,-0.485949075,0.001378573
0,-0.483852274,0.0020968
0,-0.481052867,0.002799407
0,-0.477571689,0.003481179
0,-0.474434617,0.003137071
0,-0.471664942,0.002769676
0,-0.469283196,0.002381746
0,-0.467307016,0.001976179
0,-0.465751022,0.001555995
0,-0.46462671,0.001124311
0,-0.463942386,0.000684324
0,-0.4637031,0.000239286
1,-0.463910618,-0.000207518
1,-0.464563408,-0.000652791
1,-0.465656653,-0.001093245
1,-0.467182279,-0.001525626
1,-0.469129011,-0.001946732
1,-0.470482451,-0.00135344
1,-0.471232579,-0.000750128
1,-0.471373841,-0.000141261
0,-0.470905189,0.000468652
0,-0.469830094,0.001075094
0,-0.468156519,0.001673576
0,-0.465896846,0.002259673
0,-0.463067779,0.002829067
0,-0.460690204,0.002377575
0,-0.458781647,0.001908557
0,-0.45735616,0.001425486
0,-0.45642423,0.00093193
0,-0.455992706,0.000431524
-1,-0.456064758,-7.20521E-05
-1,-0.456639857,-0.000575099
-1,-0.457713778,-0.001073921
-1,-0.459278625,-0.001564847
1,-0.461322885,-0.00204426
1,-0.464831501,-0.003508617
1,-0.469778593,-0.004947092
1,-0.476127584,-0.006348991
1,-0.483831408,-0.007703823
1,-0.490832779,-0.007001371
1,-0.4970795,-0.006246721
1,-0.502524905,-0.005445406
1,-0.507128259,-0.004603354
1,-0.510855092,-0.003726833
1,-0.51367748,-0.002822387
1,-0.515574266,-0.001896786
1,-0.51653123,-0.000956964
1,-0.516541196,-9.96663E-06
0,-0.515604091,0.000937105
0,-0.51372694,0.001877151
0,-0.510923816,0.002803123
0,-0.507215733,0.003708084
0,-0.502630472,0.00458526
0,-0.49820237,0.004428102
0,-0.493964557,0.004237813
0,-0.489948708,0.004015849
0,-0.486184806,0.003763902
0,-0.48270092,0.003483886
0,-0.479522999,0.003177921
0,-0.476674683,0.002848315
0,-0.474177138,0.002497546
0,-0.472048898,0.00212824
0,-0.470305742,0.001743155
0,-0.468960584,0.001345158
0,-0.46802338,0.000937204
0,-0.467501063,0.000522317
0,-0.467397495,0.000103568
1,-0.467713443,-0.000315948
1,-0.46844657,-0.000733127
1,-0.469591454,-0.001144884
1,-0.471139623,-0.001548169
1,-0.473079613,-0.00193999
1,-0.474397049,-0.001317435
1,-0.475082158,-0.00068511
1,-0.475129859,-4.7701E-05
0,-0.474539798,0.000590062
0,-0.473316351,0.001223446
0,-0.471468594,0.001847757
0,-0.469010222,0.002458372
0,-0.465959437,0.003050786
0,-0.463338795,0.002620642
0,-0.461167645,0.00217115
0,-0.459461997,0.001705649
0,-0.458234411,0.001227585
0,-0.457493923,0.000740489
0,-0.457245977,0.000247945
-1,-0.457492398,-0.000246421
-1,-0.458231372,-0.000738975
-1,-0.459457467,-0.001226094
1,-0.461161657,-0.001704191
1,-0.463331393,-0.002169736
1,-0.466950675,-0.003619282
1,-0.471992776,-0.005042101
1,-0.478420378,-0.006427602
1,-0.484185781,-0.005765403
1,-0.489246093,-0.005060312
1,-0.493563595,-0.004317502
1,-0.497106056,-0.003542461
1,-0.499847003,-0.002740947
1,-0.501765938,-0.001918935
1,-0.502848502,-0.001082564
1,-0.503086592,-0.00023809
0,-0.502478427,0.000608165
0,-0.501028558,0.001449869
0,-0.498747837,0.002280721
0,-0.495653325,0.003094512
0,-0.491768159,0.003885166
0,-0.48812136,0.003646799
0,-0.484740139,0.003381221
0,-0.481649698,0.003090441
0,-0.478873045,0.002776652
0,-0.47643083,0.002442215
0,-0.474341195,0.002089635
0,-0.472619649,0.001721546
0,-0.471278958,0.001340691
0,-0.470329056,0.000949902
0,-0.469776978,0.000552078
0,-0.469626813,0.000150166
1,-0.46987967,-0.000252858
1,-0.470533679,-0.000654009
1,-0.471583998,-0.001050318
1,-0.473022846,-0.001438848
1,-0.47483956,-0.001816714
1,-0.476020665,-0.001181105
1,-0.476557396,-0.000536731
0,-0.476445767,0.000111629
0,-0.475686607,0.00075916
0,-0.474285552,0.001401054
0,-0.472252999,0.002032553
0,-0.469604019,0.002648981
0,-0.46735823,0.002245789
0,-0.465532247,0.001825983
0,-0.464139564,0.001392683
0,-0.463190464,0.0009491
0,-0.46269195,0.000498514
0,-0.4626477,4.42502E-05
1,-0.463058039,-0.00041034
1,-0.463919942,-0.000861903
1,-0.465227049,-0.001307107
1,-0.46696971,-0.001742661
1,-0.469135049,-0.002165339
1,-0.47070705,-0.001572002
1,-0.471674077,-0.000967027
1,-0.472028967,-0.000354889
0,-0.471769088,0.000259878
0,-0.470896368,0.00087272
0,-0.469417272,0.001479097
0,-0.467342749,0.002074523
0,-0.464688147,0.002654602
0,-0.462473077,0.002215069
0,-0.460713886,0.001759191
0,-0.459423539,0.001290347
0,-0.458611538,0.000812001
0,-0.458283859,0.000327679
-1,-0.458442914,-0.000159055
-1,-0.459087531,-0.000644618
1,-0.460212969,-0.001125437
1,-0.46181094,-0.001597971
1,-0.46386967,-0.002058731
1,-0.467373976,-0.003504306
1,-0.472297971,-0.004923995
1,-0.476605204,-0.004307234
1,-0.480263724,-0.003658519
1,-0.483246341,-0.002982617
1,-0.485530863,-0.002284522
1,-0.487100274,-0.001569411
1,-0.487942877,-0.000842603
1,-0.48805239,-0.000109513
0,-0.487427995,0.000624394
0,-0.48607435,0.001353646
0,-0.484001543,0.002072806
0,-0.481225018,0.002776525
0,-0.477765441,0.003459577
0,-0.474648531,0.003116909
0,-0.47189743,0.002751101
0,-0.469532537,0.002364893
0,-0.467571365,0.001961172
0,-0.466028422,0.001542943
0,-0.464915114,0.001113308
0,-0.464239663,0.000675451
0,-0.464007056,0.000232607
1,-0.46421901,-0.000211954
1,-0.464873961,-0.000654951
1,-0.465967073,-0.001093112
1,-0.467490273,-0.0015232
1,-0.469432302,-0.001942029
1,-0.470778794,-0.001346492
1,-0.47151978,-0.000740986
1,-0.471649771,-0.000129991
0,-0.471167805,0.000481966
0,-0.470077452,0.001090354
0,-0.468386785,0.001690666
0,-0.466108318,0.002278467
0,-0.463258895,0.002849423
0,-0.460859554,0.002399342
0,-0.458927983,0.001931571
0,-0.457478406,0.001449577
0,-0.456521487,0.00095692
0,-0.456064258,0.000457228
-1,-0.45611008,-4.58223E-05
-1,-0.456658617,-0.000548536
-1,-0.457705837,-0.00104722
-1,-0.459244041,-0.001538205
1,-0.461261913,-0.002017872
1,-0.464744592,-0.003482678
1,-0.469666387,-0.004921795
1,-0.475990912,-0.006324525
1,-0.483671284,-0.007680372
1,-0.490650396,-0.006979112
1,-0.496876219,-0.006225823
1,-0.502302246,-0.005426027
1,-0.506887889,-0.004585643
1,-0.510598811,-0.003710922
1,-0.513407207,-0.002808397
1,-0.515292029,-0.001884822
1,-0.516239145,-0.000947116
1,-0.516241454,-2.30866E-06
0,-0.515298938,0.000942516
0,-0.513418664,0.001880274
0,-0.51061473,0.002803935
0,-0.506908151,0.003706579
0,-0.502326699,0.004581451
0,-0.49790468,0.004422019
0,-0.493675176,0.004229504
0,-0.489669797,0.004005379
0,-0.485918447,0.00375135
0,-0.482449098,0.003469349
0,-0.479287588,0.00316151
0,-0.476457433,0.002830154
0,-0.473979662,0.002477771
0,-0.471872661,0.002107001
0,-0.470152051,0.00172061
0,-0.468830576,0.001321475
0,-0.467918016,0.000912559
0,-0.467421123,0.000496893
0,-0.467343571,7.75523E-05
1,-0.467685933,-0.000342362
1,-0.468445677,-0.000759744
1,-0.469617185,-0.001171508
1,-0.471191787,-0.001574602
1,-0.473157825,-0.001966038
1,-0.474500728,-0.001342903
1,-0.475210535,-0.000709808
1,-0.475281982,-7.14464E-05
0,-0.474714537,0.000567445
0,-0.47351241,0.001202126
0,-0.47168452,0.00182789
0,-0.469244414,0.002440106
0,-0.466210162,0.003034252
0,-0.463604201,0.002605961
0,-0.461445774,0.002158427
0,-0.459750799,0.001694976
0,-0.45853176,0.001219039
0,-0.457797631,0.000734129
0,-0.457553811,0.00024382
-1,-0.457802094,-0.000248283
-1,-0.458540654,-0.00073856
-1,-0.459764058,-0.001223404
1,-0.461463301,-0.001699243
1,-0.463625866,-0.002162565
1,-0.467235805,-0.003609939
1,-0.472266456,-0.00503065
1,-0.478680578,-0.006414123
1,-0.484430568,-0.00574999
1,-0.489473645,-0.005043076
1,-0.493772213,-0.004298568
1,-0.497294182,-0.003521969
1,-0.50001323,-0.002719049
1,-0.501909023,-0.001895793
1,-0.502967374,-0.001058351
1,-0.503180362,-0.000212988
0,-0.502546392,0.00063397
0,-0.50107021,0.001476182
0,-0.498762864,0.002307346
0,-0.495641614,0.003121249
0,-0.491729798,0.003911816
0,-0.488056635,0.003673163
0,-0.484649533,0.003407102
0,-0.481533887,0.003115647
0,-0.47873289,0.002800997
0,-0.476267372,0.002465518
0,-0.474155648,0.002111724
0,-0.47241339,0.001742259
0,-0.471053515,0.001359875
0,-0.470086099,0.000967416
0,-0.469518306,0.000567792
0,-0.46935434,0.000163966
1,-0.469595415,-0.000241074
1,-0.470239744,-0.00064433
1,-0.47128256,-0.001042816
1,-0.472716138,-0.001433578
1,-0.474529856,-0.001813718
1,-0.475710263,-0.001180407
1,-0.476248599,-0.000538337
0,-0.476140869,0.00010773
0,-0.475387872,0.000752997
0,-0.473995197,0.001392675
0,-0.471973178,0.002022019
0,-0.469336804,0.002636374
0,-0.4671056,0.002231204
0,-0.46529607,0.00180953
0,-0.463921584,0.001374486
0,-0.462992289,0.000929294
0,-0.462515043,0.000477246
0,-0.462493366,2.16779E-05
1,-0.462927416,-0.00043405
1,-0.463813993,-0.000886577
1,-0.465146556,-0.001332563
1,-0.466915267,-0.001768711
1,-0.469107059,-0.002191792
1,-0.47070572,-0.001598662
1,-0.471699417,-0.000993697
1,-0.472080788,-0.000381371
0,-0.471847008,0.00023378
0,-0.470999809,0.000847199
0,-0.469545467,0.001454342
0,-0.46749475,0.002050717
0,-0.464862829,0.002631921
0,-0.462669152,0.002193677
0,-0.460929907,0.001739245
0,-0.459657914,0.001271993
0,-0.458862542,0.000795372
0,-0.458549646,0.000312896
-1,-0.458721527,-0.000171881
-1,-0.459376922,-0.000655394
1,-0.460511006,-0.001134084
1,-0.462115428,-0.001604423
1,-0.464178366,-0.002062937
1,-0.4676846,-0.003506234
1,-0.472608226,-0.004923626
1,-0.476912792,-0.004304566
1,-0.480566359,-0.003653567
1,-0.483541773,-0.002975414
1,-0.485816893,-0.002275119
1,-0.48737477,-0.001557877
1,-0.488203793,-0.000829023
1,-0.488297779,-9.39866E-05
0,-0.487656029,0.000641751
0,-0.486283327,0.001372702
0,-0.484189906,0.00209342
0,-0.481391364,0.002798542
0,-0.477908533,0.003482832
0,-0.474767306,0.003141227
0,-0.471991007,0.002776299
0,-0.469600221,0.002390785
0,-0.467612656,0.001987565
0,-0.466043015,0.001569641
0,-0.464902901,0.001140114
0,-0.464200734,0.000702167
0,-0.463941699,0.000259035
1,-0.464127707,-0.000186008
1,-0.464757385,-0.000629678
1,-0.465826086,-0.001068701
1,-0.467325915,-0.00149983
1,-0.469245789,-0.001919874
1,-0.470571507,-0.001325718
1,-0.471293254,-0.000721747
1,-0.471405684,-0.00011243
0,-0.470907965,0.000497719
0,-0.469803784,0.001104182
0,-0.468101315,0.001702468
0,-0.465813158,0.002288158
0,-0.462956225,0.002856933
0,-0.460551606,0.002404619
0,-0.458617027,0.001934579
0,-0.45716673,0.001450297
0,-0.456211381,0.000955349
0,-0.455758002,0.000453379
-1,-0.455809924,-5.19219E-05
-1,-0.456366765,-0.000556841
-1,-0.457424434,-0.001057669
-1,-0.458975157,-0.001550723
1,-0.461007527,-0.00203237
1,-0.464506578,-0.00349905
1,-0.469446502,-0.004939924
1,-0.475790784,-0.006344282
1,-0.483492398,-0.007701614
1,-0.490494084,-0.007001687
1,-0.496743648,-0.006249564
1,-0.502194407,-0.005450759
1,-0.506805589,-0.004611182
1,-0.510542667,-0.003737077
1,-0.51337764,-0.002834973
1,-0.51528926,-0.00191162
1,-0.516263195,-0.000973935
1,-0.516292142,-2.89471E-05
0,-0.515375884,0.000916258
0,-0.513521292,0.001854592
0,-0.51074227,0.002779022
0,-0.507059647,0.003682623
0,-0.502501017,0.00455863
0,-0.498100515,0.004400502
0,-0.493891063,0.004209452
0,-0.489904124,0.003986939
0,-0.486169464,0.003734659
0,-0.482714936,0.003454529
0,-0.479566267,0.003148668
0,-0.476746883,0.002819384
0,-0.474277732,0.002469151
0,-0.472177141,0.002100591
0,-0.470460684,0.001716457
0,-0.469141078,0.001319607
0,-0.468228089,0.000912989
0,-0.467728473,0.000499616
0,-0.467645925,8.25477E-05
1,-0.467981056,-0.000335131
1,-0.468731387,-0.000750331
1,-0.469891368,-0.001159981
1,-0.471452413,-0.001561046
1,-0.473402963,-0.00195055
1,-0.474728561,-0.001325597
1,-0.475419373,-0.000690812
1,-0.475470274,-5.0901E-05
0,-0.474880886,0.000589388
0,-0.473655583,0.001225303
0,-0.471803453,0.001852129
0,-0.469338228,0.002465226
0,-0.466278161,0.003060066
0,-0.463645884,0.002632278
0,-0.461460832,0.002185051
0,-0.459739121,0.001721711
0,-0.458493433,0.001245688
0,-0.457732937,0.000760497
0,-0.457463226,0.000269711
-1,-0.457686283,-0.000223058
-1,-0.458400469,-0.000714186
-1,-0.45960053,-0.001200061
1,-0.461277635,-0.001677105
1,-0.46341943,-0.002141795
1,-0.467010122,-0.003590692
1,-0.472023194,-0.005013071
1,-0.478421541,-0.006398347
1,-0.48415768,-0.00573614
1,-0.489188938,-0.005031258
1,-0.493477812,-0.004288874
1,-0.496992286,-0.003514474
1,-0.499706096,-0.002713811
1,-0.501598948,-0.001892852
1,-0.50265668,-0.001057731
1,-0.502871373,-0.000214694
0,-0.502241422,0.000629951
0,-0.500771541,0.001469881
0,-0.498472731,0.00229881
0,-0.495362188,0.003110543
0,-0.491463166,0.003899022
0,-0.487804788,0.003658378
0,-0.48441435,0.003390439
0,-0.481317118,0.003097232
0,-0.478536149,0.002780969
0,-0.476092121,0.002444028
0,-0.474003188,0.002088933
0,-0.472284851,0.001718337
0,-0.47094985,0.001335001
0,-0.470008076,0.000941774
0,-0.469466504,0.000541573
0,-0.469329141,0.000137363
1,-0.469597005,-0.000267864
1,-0.470268112,-0.000671108
1,-0.471337496,-0.001069383
1,-0.472797235,-0.001459739
1,-0.474636513,-0.001839278
1,-0.475841688,-0.001205175
1,-0.476403817,-0.000562129
0,-0.476318728,8.50898E-05
0,-0.47558705,0.000731677
0,-0.474214217,0.001372833
0,-0.472210415,0.002003802
0,-0.469590501,0.002619915
0,-0.467373878,0.002216622
0,-0.465576946,0.001796932
0,-0.464212983,0.001363963
0,-0.463292061,0.000920922
0,-0.462820976,0.000471085
0,-0.462803203,1.77729E-05
1,-0.463238873,-0.00043567
1,-0.464124773,-0.000885899
1,-0.465454364,-0.001329592
1,-0.467217831,-0.001763467
1,-0.469402141,-0.00218431
1,-0.470991138,-0.001588997
1,-0.471973056,-0.000981918
1,-0.47234062,-0.000367565
0,-0.472091108,0.000249512
0,-0.471226368,0.00086474
0,-0.469752806,0.001473561
0,-0.467681335,0.002071471
0,-0.465027281,0.002654054
0,-0.462810256,0.002217025
0,-0.461046622,0.001763634
0,-0.459749381,0.001297241
0,-0.458928087,0.000821294
0,-0.458588786,0.000339301
-1,-0.458733975,-0.000145189
-1,-0.459362586,-0.000628611
1,-0.460469991,-0.001107406
1,-0.462048038,-0.001578046
1,-0.464085095,-0.002037058
1,-0.467566138,-0.003481043
1,-0.47246545,-0.004899311
1,-0.476746759,-0.004281309
1,-0.480378302,-0.003631543
1,-0.483333091,-0.002954789
1,-0.485589139,-0.002256048
1,-0.487129642,-0.001540503
1,-0.487943118,-0.000813476
1,-0.488023502,-8.03838E-05
0,-0.487370194,0.000653308
0,-0.485988066,0.001382128
0,-0.48388742,0.002100646
0,-0.481083905,0.002803515
0,-0.477598388,0.003485517
0,-0.47445678,0.003141608
0,-0.471682403,0.002774377
0,-0.469295826,0.002386576
0,-0.467314723,0.001981103
0,-0.465753747,0.001560976
0,-0.464624435,0.001129312
0,-0.463935126,0.000689309
0,-0.463690909,0.000244217
1,-0.463893586,-0.000202677
1,-0.464541661,-0.000648076
1,-0.465630352,-0.00108869
1,-0.467151617,-0.001521265
1,-0.469094216,-0.001942599
1,-0.470443779,-0.001349564
1,-0.471190318,-0.000746539
1,-0.471328302,-0.000137985
0,-0.470856711,0.000471591
0,-0.469779036,0.001077674
0,-0.468103259,0.001675778
0,-0.465841777,0.002261482
0,-0.463011308,0.002830468
0,-0.460632748,0.00237856
0,-0.458723629,0.001909119
0,-0.457298008,0.001425621
0,-0.456366371,0.000931638
0,-0.455935564,0.000430806
-1,-0.456008754,-7.31897E-05
-1,-0.456585402,-0.000576648
-1,-0.457661272,-0.00107587
-1,-0.459228454,-0.001567182
1,-0.461275419,-0.002046965
1,-0.46478709,-0.003511671
1,-0.469737564,-0.004950474
1,-0.476090241,-0.006352677
1,-0.483798028,-0.007707786
1,-0.490803611,-0.007005583
1,-0.497054761,-0.00625115
1,-0.502504781,-0.00545002
1,-0.507112901,-0.004608119
1,-0.510844614,-0.003731713
1,-0.51367196,-0.002827346
1,-0.515573746,-0.001901786
1,-0.516535714,-0.000961968
1,-0.516550651,-1.4937E-05
0,-0.515618445,0.000932206
0,-0.513746086,0.001872359
0,-0.510947611,0.002798475
0,-0.507243997,0.003703614
0,-0.502662995,0.004581002
0,-0.498238908,0.004424087
0,-0.494004836,0.004234072
0,-0.489992428,0.004012408
0,-0.48623164,0.003760788
0,-0.482750519,0.003481121
0,-0.479574994,0.003175525
0,-0.476728689,0.002846306
0,-0.474232752,0.002495937
0,-0.472105708,0.002127044
0,-0.470363327,0.00174238
0,-0.469018518,0.001344809
0,-0.468081234,0.000937284
0,-0.467558409,0.000522825
0,-0.467453909,0.000104499
1,-0.467768508,-0.000314599
1,-0.468499879,-0.000731371
1,-0.469642612,-0.001142733
1,-0.471188252,-0.00154564
1,-0.473125353,-0.001937101
1,-0.474439559,-0.001314207
1,-0.475121125,-0.000681566
1,-0.475164993,-4.38678E-05
0,-0.474570837,0.000594156
0,-0.473343067,0.00122777
0,-0.471490788,0.001852279
0,-0.469027729,0.002463059
0,-0.465972127,0.003055602
0,-0.463346576,0.002625552
0,-0.461170459,0.002176117
0,-0.459459822,0.001710637
0,-0.458227264,0.001232558
0,-0.457481856,0.000745408
0,-0.45722908,0.000252776
-1,-0.457470794,-0.000241714
-1,-0.458205221,-0.000734427
-1,-0.45942696,-0.001221739
1,-0.46112702,-0.00170006
1,-0.46329288,-0.00216586
1,-0.466908571,-0.003615691
1,-0.471947392,-0.005038821
1,-0.478372049,-0.006424658
1,-0.484134868,-0.005762819
1,-0.489192975,-0.005058107
1,-0.493508667,-0.004315692
1,-0.497049729,-0.003541062
1,-0.499789698,-0.002739969
1,-0.501708084,-0.001918386
1,-0.502790532,-0.001082448
1,-0.50302894,-0.000238408
0,-0.502421524,0.000607416
0,-0.500972831,0.001448693
0,-0.498693702,0.002279129
0,-0.495601187,0.003092515
0,-0.491718407,0.00388278
0,-0.488074366,0.003644041
0,-0.484696254,0.003378112
0,-0.481609249,0.003087005
0,-0.478836333,0.002772916
0,-0.476398127,0.002438206
0,-0.474312744,0.002085383
0,-0.472595662,0.001717083
0,-0.471259611,0.00133605
0,-0.470314494,0.000945118
0,-0.469767308,0.000547185
0,-0.469622106,0.000145202
1,-0.469879963,-0.000257856
1,-0.470538968,-0.000659006
1,-0.471594244,-0.001055276
1,-0.473037973,-0.001443729
1,-0.474859457,-0.001821483
1,-0.476045183,-0.001185727
1,-0.476586353,-0.00054117
0,-0.476478949,0.000107404
0,-0.475723768,0.000755182
0,-0.474326415,0.001397352
0,-0.472297262,0.002029154
0,-0.469651352,0.00264591
0,-0.467408284,0.002243068
0,-0.465584652,0.001823632
0,-0.464193933,0.00139072
0,-0.463246395,0.000947538
0,-0.462749031,0.000497364
0,-0.462705509,4.35215E-05
1,-0.463116151,-0.000410642
1,-0.463977928,-0.000861777
1,-0.465284481,-0.001306553
1,-0.467026163,-0.001741682
1,-0.469190106,-0.002163943
1,-0.470760305,-0.001570198
1,-0.471725134,-0.00096483
1,-0.472077447,-0.000352313
0,-0.471814634,0.000262813
0,-0.470938641,0.000875993
0,-0.469455959,0.001482682
0,-0.467377565,0.002078395
0,-0.464718833,0.002658732
0,-0.462499408,0.002219425
0,-0.460735666,0.001763742
0,-0.459440608,0.001295058
0,-0.458623771,0.000816837
0,-0.458291166,0.000332605
-1,-0.458445241,-0.000154075
-1,-0.459084861,-0.000639621
1,-0.460205321,-0.00112046
1,-0.461798371,-0.00159305
1,-0.463852273,-0.002053902
1,-0.467351879,-0.003499605
1,-0.472271337,-0.004919458
1,-0.476574231,-0.004302894
1,-0.480228641,-0.00365441
1,-0.48320741,-0.002978769
1,-0.485488373,-0.002280963
1,-0.487054542,-0.001566169
1,-0.487894244,-0.000839702
1,-0.488001218,-0.000106974
0,-0.487374667,0.000626551
0,-0.486019262,0.001355405
0,-0.483945107,0.002074155
0,-0.481167653,0.002777454
0,-0.477707575,0.003460079
0,-0.474590593,0.003116981
0,-0.471839851,0.002750743
0,-0.469475742,0.002364109
0,-0.467515775,0.001959967
0,-0.465974448,0.001541326
0,-0.464863155,0.001111293
0,-0.464190103,0.000673052
0,-0.463960261,0.000229842
1,-0.464175325,-0.000215064
1,-0.464833708,-0.000658383
1,-0.465930549,-0.001096842
1,-0.467457748,-0.001527199
1,-0.469404017,-0.001946269
1,-0.470754958,-0.001350941
1,-0.47150057,-0.000745612
1,-0.471635329,-0.000134759
0,-0.471158238,0.000477091
